group,bitstringSize,algorithm,evaluationFunction,maximumIterations,actualIterations,maximumTheoreticalValue,actualValue,executionTimeMillis
10,50,MIMIC,FourPeaksEvaluationFunction,100000,566,94.0,94.0,835
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,1927,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,4294,94.0,94.0,172
10,50,MIMIC,SixPeaksEvaluationFunction,100000,959,94.0,94.0,1403
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,36.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,36589,49.0,49.0,16
10,50,GA,FlipFlopEvaluationFunction,100000,82887,49.0,49.0,3461
10,50,MIMIC,FlipFlopEvaluationFunction,100000,12260,49.0,49.0,17806
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,1526,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,2166,94.0,94.0,87
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1577,94.0,94.0,2363
10,50,RHC,SixPeaksEvaluationFunction,100000,1827,94.0,94.0,0
10,50,SA,SixPeaksEvaluationFunction,100000,2804,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,4702,94.0,94.0,194
10,50,MIMIC,SixPeaksEvaluationFunction,100000,273,94.0,94.0,416
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,43.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,2128,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,62568,49.0,49.0,2633
10,50,MIMIC,FlipFlopEvaluationFunction,100000,46693,49.0,49.0,68032
10,50,RHC,FourPeaksEvaluationFunction,100000,1463,94.0,94.0,0
10,50,SA,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,49
10,50,GA,FourPeaksEvaluationFunction,100000,4714,94.0,94.0,191
10,50,MIMIC,FourPeaksEvaluationFunction,100000,849,94.0,94.0,1245
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,25
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,57
10,50,GA,SixPeaksEvaluationFunction,100000,3881,94.0,94.0,161
10,50,MIMIC,SixPeaksEvaluationFunction,100000,572,94.0,94.0,861
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,42.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,4008,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4180
10,50,MIMIC,FlipFlopEvaluationFunction,100000,29875,49.0,49.0,43462
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,2241,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,3865,94.0,94.0,151
10,50,MIMIC,FourPeaksEvaluationFunction,100000,424,94.0,94.0,620
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,3219,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,3142,94.0,94.0,138
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1188,94.0,94.0,1767
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,39.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,9755,49.0,49.0,3
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4136
10,50,MIMIC,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,144972
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,3023,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,2192,94.0,94.0,88
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1179,94.0,94.0,1723
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,52
10,50,GA,SixPeaksEvaluationFunction,100000,4735,94.0,94.0,189
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1527,94.0,94.0,2235
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,43.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,28340,49.0,49.0,12
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4147
10,50,MIMIC,FlipFlopEvaluationFunction,100000,48524,49.0,49.0,70372
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,3479,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,5846,94.0,94.0,235
10,50,MIMIC,FourPeaksEvaluationFunction,100000,602,94.0,94.0,908
10,50,RHC,SixPeaksEvaluationFunction,100000,1751,94.0,94.0,0
10,50,SA,SixPeaksEvaluationFunction,100000,3157,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,5997,94.0,94.0,247
10,50,MIMIC,SixPeaksEvaluationFunction,100000,963,94.0,94.0,1417
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,38.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,49
10,50,GA,FlipFlopEvaluationFunction,100000,68391,49.0,49.0,2804
10,50,MIMIC,FlipFlopEvaluationFunction,100000,44571,49.0,49.0,64935
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,2687,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,7279,94.0,94.0,294
10,50,MIMIC,FourPeaksEvaluationFunction,100000,802,94.0,94.0,1209
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,52
10,50,GA,SixPeaksEvaluationFunction,100000,4059,94.0,94.0,166
10,50,MIMIC,SixPeaksEvaluationFunction,100000,869,94.0,94.0,1302
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,37.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,9599,49.0,49.0,3
10,50,GA,FlipFlopEvaluationFunction,100000,53141,49.0,49.0,2241
10,50,MIMIC,FlipFlopEvaluationFunction,100000,9397,49.0,49.0,13746
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,3242,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,2025,94.0,94.0,80
10,50,MIMIC,FourPeaksEvaluationFunction,100000,361,94.0,94.0,529
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,53
10,50,GA,SixPeaksEvaluationFunction,100000,4668,94.0,94.0,195
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1492,94.0,94.0,2228
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,44.0,16
10,50,SA,FlipFlopEvaluationFunction,100000,4370,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4191
10,50,MIMIC,FlipFlopEvaluationFunction,100000,60467,49.0,49.0,87996
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,2873,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,2463,94.0,94.0,97
10,50,MIMIC,FourPeaksEvaluationFunction,100000,639,94.0,94.0,939
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,2173,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,2838,94.0,94.0,113
10,50,MIMIC,SixPeaksEvaluationFunction,100000,777,94.0,94.0,1160
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,41.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,41738,49.0,49.0,18
10,50,GA,FlipFlopEvaluationFunction,100000,11396,49.0,49.0,473
10,50,MIMIC,FlipFlopEvaluationFunction,100000,48648,49.0,49.0,70685
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,3012,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,3454,94.0,94.0,139
10,50,MIMIC,FourPeaksEvaluationFunction,100000,433,94.0,94.0,647
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,2633,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,5957,94.0,94.0,242
10,50,MIMIC,SixPeaksEvaluationFunction,100000,546,94.0,94.0,849
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,41.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,34073,49.0,49.0,14
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,47.0,4147
10,50,MIMIC,FlipFlopEvaluationFunction,100000,31877,49.0,49.0,46066
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,48
10,50,GA,FourPeaksEvaluationFunction,100000,7250,94.0,94.0,302
10,50,MIMIC,FourPeaksEvaluationFunction,100000,840,94.0,94.0,1236
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,3432,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,4341,94.0,94.0,174
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1118,94.0,94.0,1611
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,36.0,10
10,50,SA,FlipFlopEvaluationFunction,100000,9772,49.0,49.0,2
10,50,GA,FlipFlopEvaluationFunction,100000,78733,49.0,49.0,3254
10,50,MIMIC,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,145146
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,1935,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,1998,94.0,94.0,79
10,50,MIMIC,FourPeaksEvaluationFunction,100000,742,94.0,94.0,1074
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,3564,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,3184,94.0,94.0,130
10,50,MIMIC,SixPeaksEvaluationFunction,100000,708,94.0,94.0,1059
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,38.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,18092,49.0,49.0,6
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4140
10,50,MIMIC,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,144817
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,1951,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,2553,94.0,94.0,102
10,50,MIMIC,FourPeaksEvaluationFunction,100000,573,94.0,94.0,831
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,52
10,50,GA,SixPeaksEvaluationFunction,100000,2055,94.0,94.0,82
10,50,MIMIC,SixPeaksEvaluationFunction,100000,849,94.0,94.0,1249
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,37.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,56338,49.0,49.0,26
10,50,GA,FlipFlopEvaluationFunction,100000,35755,49.0,49.0,1477
10,50,MIMIC,FlipFlopEvaluationFunction,100000,6785,49.0,49.0,9903
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,48
10,50,GA,FourPeaksEvaluationFunction,100000,4065,94.0,94.0,172
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1174,94.0,94.0,1723
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,52
10,50,GA,SixPeaksEvaluationFunction,100000,2265,94.0,94.0,89
10,50,MIMIC,SixPeaksEvaluationFunction,100000,744,94.0,94.0,1094
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,41.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,13753,49.0,49.0,4
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4149
10,50,MIMIC,FlipFlopEvaluationFunction,100000,3712,49.0,49.0,5453
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,2343,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,1656,94.0,94.0,67
10,50,MIMIC,FourPeaksEvaluationFunction,100000,867,94.0,94.0,1261
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,2705,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,3759,94.0,94.0,150
10,50,MIMIC,SixPeaksEvaluationFunction,100000,835,94.0,94.0,1231
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,39.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,3096,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,17475,49.0,49.0,717
10,50,MIMIC,FlipFlopEvaluationFunction,100000,4366,49.0,49.0,6322
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,48
10,50,GA,FourPeaksEvaluationFunction,100000,3051,94.0,94.0,121
10,50,MIMIC,FourPeaksEvaluationFunction,100000,902,94.0,94.0,1324
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,2030,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,3447,94.0,94.0,139
10,50,MIMIC,SixPeaksEvaluationFunction,100000,694,94.0,94.0,1019
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,36.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,1586,49.0,49.0,0
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,47.0,4136
10,50,MIMIC,FlipFlopEvaluationFunction,100000,28732,49.0,49.0,41796
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,48
10,50,GA,FourPeaksEvaluationFunction,100000,3850,94.0,94.0,153
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1203,94.0,94.0,1759
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,17
10,50,SA,SixPeaksEvaluationFunction,100000,2939,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,2118,94.0,94.0,87
10,50,MIMIC,SixPeaksEvaluationFunction,100000,619,94.0,94.0,941
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,43.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,2805,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,25638,49.0,49.0,1096
10,50,MIMIC,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,145186
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,3758,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,2959,94.0,94.0,117
10,50,MIMIC,FourPeaksEvaluationFunction,100000,957,94.0,94.0,1438
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,52
10,50,GA,SixPeaksEvaluationFunction,100000,2980,94.0,94.0,120
10,50,MIMIC,SixPeaksEvaluationFunction,100000,558,94.0,94.0,825
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,40.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,14967,49.0,49.0,4
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,47.0,4154
10,50,MIMIC,FlipFlopEvaluationFunction,100000,22985,49.0,49.0,33156
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,29
10,50,SA,FourPeaksEvaluationFunction,100000,1509,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,1765,94.0,94.0,71
10,50,MIMIC,FourPeaksEvaluationFunction,100000,810,94.0,94.0,1194
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,2287,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,3901
10,50,MIMIC,SixPeaksEvaluationFunction,100000,536,94.0,94.0,785
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,40.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,7679,49.0,49.0,2
10,50,GA,FlipFlopEvaluationFunction,100000,59680,49.0,49.0,2489
10,50,MIMIC,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,145079
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,10
10,50,SA,FourPeaksEvaluationFunction,100000,2652,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,4558,94.0,94.0,193
10,50,MIMIC,FourPeaksEvaluationFunction,100000,686,94.0,94.0,1055
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,3186,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,3180,94.0,94.0,127
10,50,MIMIC,SixPeaksEvaluationFunction,100000,641,94.0,94.0,958
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,43.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,6919,49.0,49.0,2
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4115
10,50,MIMIC,FlipFlopEvaluationFunction,100000,10367,49.0,49.0,15112
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,1760,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,3374,94.0,94.0,134
10,50,MIMIC,FourPeaksEvaluationFunction,100000,686,94.0,94.0,1016
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,2067,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,3220,94.0,94.0,128
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1282,94.0,94.0,1879
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,41.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,1553,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4130
10,50,MIMIC,FlipFlopEvaluationFunction,100000,2285,49.0,49.0,3343
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,13
10,50,SA,FourPeaksEvaluationFunction,100000,2494,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,7299,94.0,94.0,298
10,50,MIMIC,FourPeaksEvaluationFunction,100000,701,94.0,94.0,1013
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,24
10,50,GA,SixPeaksEvaluationFunction,100000,5445,94.0,94.0,224
10,50,MIMIC,SixPeaksEvaluationFunction,100000,943,94.0,94.0,1413
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,39.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,49
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4142
10,50,MIMIC,FlipFlopEvaluationFunction,100000,5046,49.0,49.0,7342
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,48
10,50,GA,FourPeaksEvaluationFunction,100000,3476,94.0,94.0,139
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1337,94.0,94.0,2000
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,2310,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,1864,94.0,94.0,73
10,50,MIMIC,SixPeaksEvaluationFunction,100000,927,94.0,94.0,1398
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,40.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,4471,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,47.0,4149
10,50,MIMIC,FlipFlopEvaluationFunction,100000,32004,49.0,49.0,46566
10,50,RHC,FourPeaksEvaluationFunction,100000,1953,94.0,94.0,0
10,50,SA,FourPeaksEvaluationFunction,100000,3351,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,4240,94.0,94.0,166
10,50,MIMIC,FourPeaksEvaluationFunction,100000,930,94.0,94.0,1376
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,2126,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,3082,94.0,94.0,124
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1156,94.0,94.0,1676
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,40.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,2966,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,12871,49.0,49.0,535
10,50,MIMIC,FlipFlopEvaluationFunction,100000,49185,49.0,49.0,71241
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,2942,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,1515,94.0,94.0,61
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1145,94.0,94.0,1675
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,53
10,50,GA,SixPeaksEvaluationFunction,100000,4562,94.0,94.0,191
10,50,MIMIC,SixPeaksEvaluationFunction,100000,1254,94.0,94.0,1859
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,40.0,12
10,50,SA,FlipFlopEvaluationFunction,100000,47363,49.0,49.0,21
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,47.0,4142
10,50,MIMIC,FlipFlopEvaluationFunction,100000,99686,49.0,49.0,144731
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,2924,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,2489,94.0,94.0,99
10,50,MIMIC,FourPeaksEvaluationFunction,100000,424,94.0,94.0,641
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,3531,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,5735,94.0,94.0,243
10,50,MIMIC,SixPeaksEvaluationFunction,100000,757,94.0,94.0,1113
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,41.0,15
10,50,SA,FlipFlopEvaluationFunction,100000,2988,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4157
10,50,MIMIC,FlipFlopEvaluationFunction,100000,31132,49.0,49.0,45109
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,1815,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,3863,94.0,94.0,155
10,50,MIMIC,FourPeaksEvaluationFunction,100000,758,94.0,94.0,1120
10,50,RHC,SixPeaksEvaluationFunction,100000,2225,94.0,94.0,0
10,50,SA,SixPeaksEvaluationFunction,100000,3224,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,3897,94.0,94.0,154
10,50,MIMIC,SixPeaksEvaluationFunction,100000,568,94.0,94.0,863
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,43.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,3026,49.0,49.0,1
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,47.0,4155
10,50,MIMIC,FlipFlopEvaluationFunction,100000,18480,49.0,49.0,26908
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,12
10,50,SA,FourPeaksEvaluationFunction,100000,3041,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,4297,94.0,94.0,178
10,50,MIMIC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,140984
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,15
10,50,SA,SixPeaksEvaluationFunction,100000,1865,94.0,94.0,1
10,50,GA,SixPeaksEvaluationFunction,100000,2389,94.0,94.0,95
10,50,MIMIC,SixPeaksEvaluationFunction,100000,443,94.0,94.0,643
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,39.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,11908,49.0,49.0,4
10,50,GA,FlipFlopEvaluationFunction,100000,34963,49.0,49.0,1460
10,50,MIMIC,FlipFlopEvaluationFunction,100000,96036,49.0,49.0,139558
10,50,RHC,FourPeaksEvaluationFunction,100000,2234,94.0,94.0,0
10,50,SA,FourPeaksEvaluationFunction,100000,2764,94.0,94.0,1
10,50,GA,FourPeaksEvaluationFunction,100000,3402,94.0,94.0,151
10,50,MIMIC,FourPeaksEvaluationFunction,100000,1448,94.0,94.0,2186
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,2265,94.0,94.0,0
10,50,GA,SixPeaksEvaluationFunction,100000,4321,94.0,94.0,173
10,50,MIMIC,SixPeaksEvaluationFunction,100000,641,94.0,94.0,950
10,50,RHC,FlipFlopEvaluationFunction,100000,100000,49.0,39.0,11
10,50,SA,FlipFlopEvaluationFunction,100000,29857,49.0,49.0,13
10,50,GA,FlipFlopEvaluationFunction,100000,100000,49.0,48.0,4126
10,50,MIMIC,FlipFlopEvaluationFunction,100000,15050,49.0,49.0,21842
10,50,RHC,FourPeaksEvaluationFunction,100000,100000,94.0,50.0,11
10,50,SA,FourPeaksEvaluationFunction,100000,2342,94.0,94.0,0
10,50,GA,FourPeaksEvaluationFunction,100000,3457,94.0,94.0,139
10,50,MIMIC,FourPeaksEvaluationFunction,100000,774,94.0,94.0,1143
10,50,RHC,SixPeaksEvaluationFunction,100000,100000,94.0,50.0,16
10,50,SA,SixPeaksEvaluationFunction,100000,2862,94.0,94.0,0
